Not area reside great specials ,-0.452
Nice ,1.0
good right time ,0.592
Bs don t install ,0.0
Poor delivery ,-0.756
not receive food going buy second food reimburse st one didn t receive Rachel Obas ,0.0
Worst ,-1.0
Good ,1.0
Crashes time ,0.0
Excellent offers fast delivery ,0.552
finishing order order not notification went placed order thing happened minute later orders cancellation fee awful service ,-0.158
agree app not ,0.556
Fast friendly ,0.762
Ordered time showing issues card zero star shame ,-0.307
service mess order arrive driver Miami restaurant preparing food finally going delivery minute far house Near place receive notice order cancel : hour waiting ,-0.176
problem Uber eats not verify people receiving food properly given refund account maybe - business days got free meal ! ! ! ! time robbed food ? ? ? ? ,0.1
Quick response ,0.0
love convenience ,0.808
Great service ,0.804
m platinum rewards member t decent support issue account unhappy ve user years s primary mode travel Guess m switching Lyft ,0.133
Forget app ok crews delivery stink m canceling monthly membership nt work promissed ,-0.15199999999999997
Horrible customer service ignored multiple representatives order ! not recommend app UberEats not value loyal customers not refund food recieved ! paid good money good food logical solution failure service refund UberEats carelessly unprofessionally rejects Use DoorDash GrubHub Postmates literally app ! upsetting ! ,-0.27999999999999997
doesn t currently working vehicle enjoys dining app perfect ve friends family use s pretty good s wide variety places choose like fact tip directly app like fact shows driver looks like car drive Definitely going ,0.524
Phenomenal ,0.0
Map correctly recognizes address sends driver wrong place updated address deleted account no fix ,-0.306
Eh s okay ,0.655
Easy ,1.0
Buen servicio ,0.0
Ha mejorado bastante en cu nto la oferta de restaurantes y el que vengan los pedidos completos ,0.138
Great delivery app ! ,0.687
Tried order food kept saying s error half hour trying not able order food ,-0.184
Fast efficient tried food delivery aps best ,0.583
India working completely fine outside India s not working ,0.23
Excellent job ,0.787
Install app Asks right away phone number Ode email says email account no options sign etc Unistalled immediately ,-0.046
Won t let look reviews restaurants ordering Waste money food sucks ,-0.1
Driver drove grass got resodded husband wasn t happy ,0.346
Great Experience ! ,0.815
order wrong ordered chicken sandwich combo combo comes one drink ordered Cajun rice drink ordered Mirinda Strawberry delivered chicken sandwich french fries ordered popeyes ,-0.119
Prices delivery sky rocketed past months afordable occasionally no longer worth recent order cost picked balooned delivery no longer service cost ,-0.093
Great app Nicely laid easy use good selection ,0.762
Best worst app ! ! stop ordering food impulse : face tears joy::face tears joy : bad experience awesome delivery people smooth customer service reps budget uber eats lol ,0.046999999999999986
App simple use works ,0.0
alright till recent update bit buggy ,0.286
Wo nt accept paypal ( Canada ) Forcing people use credit cards nt cool ,0.455
Wow love app amazing idea don t self ,0.747
order pay says place reach house nd time thing places block radious ,-0.22299999999999998
s inexpensive service comparison alternatives receive orders missing incorrect items believe communication resturants app address pleasant interaction ,0.05600000000000001
orders consistently missing items takes extremely long receive food driver available rarely warm ,-0.26
updated app days ago fails lot asks evey time address didn t let checkout etc ,-0.177
t register wo nt accept cell number example keeps telling account doesn t password rate star ,0.245
m rothwell Leeds Ls app seys coming soon uber eats website delivers mee ! ! sort ASAP ! ! ,0.0
far good ,0.744
Cool ,1.0
Disgusting term policy not help ! ! ,-0.675
wait time food ridiculous ! ! sons weren t sick ve went gotten food ! ! hrs damn popeyes ! ! ,-0.468
App freezes doesn t let place multiple orders time ,-0.136
Excellent ,1.0
orders food smoothie s issue s no help issue customer service Representatives chat rude ,-0.148
free delivery order destination ! Competition didn t feature app clean working perfectly problems ! ,0.376
Great ,1.0
Supposedly big company t app refund like eat not use eat cheaper way better service ,0.31
not working got new card not purchase food disappointed service Supposed professional service clearly run bunch absolute gimps Not happy ,0.089
nt live guys nt cook basically uber eats wife ! Love guys good work ,0.41
Great timely pleasant ,0.881
consistently mess orders no responsibility service Customer service rude helpful Drivers lost multiple deliveries time no clue order Save headache use app ,-0.186
Great ,1.0
Slow Waited hour not receive food nt refund order received Uber Use Doordash people easier work aren t incompetent Uber employees drivers ,-0.011999999999999997
Love app ,0.808
best app ,0.808
Great app ,0.804
Great variety Restuarants ! EXCELLANT service ! ,0.539
,0.0
bad customer service ! False advertisement Big disappointment not recommend ,-0.605
Update / recommend thinking downloading app not Simply not driver gone wrong not wrong not download / Hey recently tried app time not honestly s garbage tell severe disconnect UberEats restaurants Combined surcharges extra fees s honestly not worth ,-0.035999999999999976
Stop SMS spam ,-0.825
Slow service don t address complaints ,-0.403
not areas ,0.0
like inform Subway options change orders vegetables want items select recieve different order ,0.257
Glitches ,0.0
Ce site est tout simplement une ARNAQUE ! ! ! ! ! ! fait semaine que je bat avec le service client pour faire rembourser d une commande qui n est jamais arriv e La seule r ponse que j ai est que j aurai du v rifier si mon adresse tait correcte et rester c t de mon t l phone Il prenne pour une d bile car l adresse que j ai renseign est bien videmment la bonne et que si j avais u un appel du livreur j aurai eu son num ro de t l phone et j aurais t en mesure de le rappeler ,-0.032
Easy use issue directly uber eats restaurants ,0.326
order canceled got charged refund order canceled ? ,-0.231
bad experience Uber frustrating times app gets downgraded time update Certainly not ,-0.237
not set new account ,0.0
m pleased app far Great job ,0.7
app change order knowing drivers late don t ensure order not s pick deliver customer service representatives joke try deal hassle try fix charged fees wrongly money app credit instead money Don t waste time ,0.07200000000000001
Excellent ,1.0
not food comes incredibly late not subpar quality Alas use app no vehicle :( ,-0.18399999999999997
Excellent ,1.0
Good people good food papa johns ,0.592
Good overall pricy ! ! Ridiculously pricey small order fee stupid ! ,-0.243
Muy bien ,0.0
great super helpful work having kids makes eating hard ,0.547
Great use deals appear everyday ,0.506
drivers deliver door don t ,0.0
existing customers discounts ,0.0
App unusable ,0.0
promos misleading ordered special menu label Buy purchased items received think ordering buy menu buy pc item buy menu ? total scam ,-0.13599999999999998
App ll usually missing maybe feature Uber like share meal pay order want ,0.16399999999999998
Love easy use wish discounts people use app eat ,0.62
Great service Amazing ! ! ! ,0.898
Good ,1.0
waited hour order driver went order called restaurant hadn t order no showed UberEats charged food cancelled ll use d use Doordash ,-0.261
La app es buena r pida y cumple su funci n pero podr mejorar la comunicaci n cliente - repartidor ,0.0
Customer service not straightforward issue past order app said order delivered received ,0.0
not login ,0.0
best ,1.0
Falla bastante con respecto al GPS ,0.0
job problems app ,-0.574
Great Love Mcdonalds delivery service s annoying service unavailable Wish wasn t expensive delivery ,0.383
love app : smiling face heart - eyes::smiling face heart - eyes::smiling face heart - eyes::smiling face heart - eyes : ok not : face tears joy : McDonald s love ,0.356
t turn notifications special offers ? turn notifications watch tell order arriving soon watch starts buzzing mystery promotion thinly veiled way open app lunch time app pushing special deals saying t order ? location far order restaurant shouldn t restaurant app ! Uninstalled ,0.147
Horrible customer support m mexico app nt find speak English help ve jipped orders situation / finally uninstalled app VIP member uninstalling UBER ,0.198
cancled ? ? ? ? ,0.0
happy service use ! ! ,0.682
Uber Eats backs restaurants failing protect consumers makes service not count no longer use job facilitator insure fair transactions ve failed multiple times lost business result ,-0.09899999999999998
joined days ago ordered twice days injured t walk drive s days doesn t look like mobile week found Uber Eats joined immediately orders minutes exactly ordered best tight spot busy doesn t want deal going ll Uber Eats today highly recommend app ,0.17
Uber eats disgraceful Orders cancelled constantly wait hours Customer service absoloutely shocking completely unhelpful Overall terrible experience Edit : tried contact support like asked received basic response time basically ignore ve said stated asked touch contact provide link contact number ,-0.08299999999999999
Easy app great service ,0.778
OK ,1.0
Lots promotions thanks ,0.592
worst customer service experience unprofessional lazy auto reply ,-0.664
update app messed Hangs lot loading issues closes completely ,-0.231
Love easy use good don t transportation little costly ,0.5890000000000001
ordered small vanilla ice cap milk got chocolate milk ice cap ,0.0
Comanda anulata sa nu beneficiez de promotie Nu recomand ,0.0
Good service polite behavior ,0.492
Good App ,0.744
Easy access food great service ,0.7
update app doesn t work t past adding address stage Worked fine years ,0.153
Ok lot places cancel stuff etc Not convenient ur busy working person ,0.014000000000000012
UberEats consistently disappoints Multiple times ve rude delivery people cold food unexplained delays apologies oh t cancel delayed ! proves aware issue highly recommend walking store want order ll faster better experience UberEats provides copy paste customer service reply : system deleted ignored taking days respond ve charged credit card consistent issue multiple different countries system clearly isn t working ,-0.02200000000000002
Loved went install food like minutes ! Epic ! ,0.583
Disgraceful half order no contact ,-0.355
Nicesu ,0.0
use app delivery fee bit high s promotion help ,0.278
things easier : smiling face heart - eyes : ,0.592
time ordering ordered wrong hour trying cancel m getting nt want don t know shall hard cancel order ,-0.347
far ve actually app once- two Big Mac meals one thick shake MacFlurry price delivery ! ! the- ORDER- ( not including delivery charges ) shocked Macdonald s charge deliveries ! ! ; food arrived mins s pay ok ! ! ! Emails send deals month s gr app ! ,-0.061
Today app keeps asking address getting blank screen haven t problems uodated ,-0.213
times saying sorry delay doesn t happens YES ,-0.015000000000000013
Good app good selection s ,0.744
want phone number started ve Uber account Period ve phone number year Uber number Uber phone number associated account t use app isn t option sign email know prior experience boyfriend trying driver s no thing proper customer service Uber ,0.10900000000000001
Took hours food blocks ve walked got faster convenience having delivered completely not worth wasn t headache knowing m paying fee tip inconvenience ,-0.261
Love app saves life m work ,0.512
payment method problems comes placed oder big worst bug app ,-0.459
Pretty good glitches ,0.859
d appreciate uber eats add options like app guess ,0.464
veces no salen todas las opciones de restaurantes ,-0.239
nt order food credit ,0.464
Awesome ,1.0
ripoff Service fees delivery fees plus increased food cost charge vendor jack pricing typical order usually - pickup tip way m app m bedridden ,0.095
